"numeroEvento","fechaInicio","fechaFin","duracionMinutos","codigoEstacionMayorAcumulado","valorMayorAcumulado","codigoEstacionMayorIntensidad","valorMayorIntensidad"
224,2013-04-20 19:50:00.000,2013-04-21 06:25:00.000,635.000000000000000,2,28.400000000000000,2,34.000000000000000
225,2013-04-21 17:00:00.000,2013-04-21 19:40:00.000,259.000000000000000,63,37.600000000000000,63,90.000000000000000
226,2013-04-22 04:35:00.000,2013-04-22 06:35:00.000,1051.000000000000000,18,15.000000000000000,18,49.200000000000000
227,2013-04-22 23:50:00.000,2013-04-23 04:30:00.000,1394.000000000000000,2,47.500000000000000,2,37.200000000000000
228,2013-04-25 16:00:00.000,2013-04-25 19:50:00.000,559.000000000000000,18,50.300000000000000,3,75.600000000000000
229,2013-04-25 22:00:00.000,2013-04-26 00:50:00.000,170.000000000000000,66,13.500000000000000,66,42.000000000000000
230,2013-04-26 15:00:00.000,2013-04-26 19:00:00.000,240.000000000000000,20,34.800000000000000,20,90.000000000000000
231,2013-04-26 19:00:00.000,2013-04-26 22:20:00.000,200.000000000000000,31,58.700000000000000,31,116.400000000000000
232,2013-04-27 16:30:00.000,2013-04-27 17:40:00.000,70.000000000000000,42,8.600000000000000,42,60.000000000000000
233,2013-04-28 02:50:00.000,2013-04-28 04:00:00.000,70.000000000000000,4,20.300000000000000,4,69.900000000000000
234,2013-04-28 13:30:00.000,2013-04-28 16:30:00.000,180.000000000000000,23,21.100000000000000,23,84.000000000000000
235,2013-04-29 10:45:00.000,2013-04-29 15:40:00.000,295.000000000000000,55,17.000000000000000,55,67.200000000000000
236,2013-04-29 18:50:00.000,2013-04-29 21:55:00.000,185.000000000000000,30,46.700000000000000,21,106.800000000000000
237,2013-04-30 15:15:00.000,2013-04-30 18:30:00.000,195.000000000000000,51,51.100000000000000,51,120.000000000000000
238,2013-04-30 19:50:00.000,2013-04-30 23:10:00.000,200.000000000000000,17,49.900000000000000,27,120.000000000000000
239,2013-05-01 12:00:00.000,2013-05-01 14:00:00.000,120.000000000000000,11,33.000000000000000,11,78.000000000000000
240,2013-05-02 11:30:00.000,2013-05-02 15:20:00.000,230.000000000000000,10,23.400000000000000,10,94.800000000000000
241,2013-05-03 00:10:00.000,2013-05-03 06:30:00.000,380.000000000000000,3,45.200000000000000,3,56.000000000000000
242,2013-05-04 15:40:00.000,2013-05-04 19:00:00.000,200.000000000000000,15,67.800000000000000,15,146.400000000000000
243,2013-05-04 20:20:00.000,2013-05-04 22:50:00.000,150.000000000000000,47,9.100000000000000,17,55.200000000000000
244,2013-05-05 02:10:00.000,2013-05-05 05:30:00.000,200.000000000000000,4,11.400000000000000,20,24.000000000000000
245,2013-05-05 14:30:00.000,2013-05-05 18:30:00.000,240.000000000000000,4,58.400000000000000,63,120.000000000000000
246,2013-05-07 14:50:00.000,2013-05-07 18:10:00.000,200.000000000000000,30,23.400000000000000,16,49.200000000000000
247,2013-05-08 13:00:00.000,2013-05-08 17:55:00.000,295.000000000000000,58,18.800000000000000,57,61.200000000000000
248,2013-05-09 13:20:00.000,2013-05-09 17:40:00.000,260.000000000000000,33,42.400000000000000,33,103.200000000000000
249,2013-05-09 20:00:00.000,2013-05-10 03:30:00.000,450.000000000000000,30,33.500000000000000,30,85.200000000000000
250,2013-05-13 22:40:00.000,2013-05-14 04:30:00.000,350.000000000000000,58,16.000000000000000,33,30.000000000000000
251,2013-05-15 13:30:00.000,2013-05-15 15:40:00.000,130.000000000000000,58,46.700000000000000,57,120.000000000000000
252,2013-05-16 14:00:00.000,2013-05-16 18:00:00.000,240.000000000000000,4,17.300000000000000,4,100.000000000000000
253,2013-05-16 19:00:00.000,2013-05-17 06:50:00.000,710.000000000000000,30,40.100000000000000,30,60.000000000000000
254,2013-05-18 14:15:00.000,2013-05-18 15:50:00.000,95.000000000000000,60,9.400000000000000,60,80.000000000000000
255,2013-05-18 23:30:00.000,2013-05-19 03:00:00.000,210.000000000000000,18,7.600000000000000,29,36.000000000000000
256,2013-05-19 20:00:00.000,2013-05-19 21:30:00.000,90.000000000000000,3,35.300000000000000,3,96.000000000000000
257,2013-05-20 12:00:00.000,2013-05-20 18:30:00.000,390.000000000000000,33,24.100000000000000,50,75.600000000000000
258,2013-05-20 18:30:00.000,2013-05-21 00:30:00.000,360.000000000000000,67,14.700000000000000,67,49.200000000000000
259,2013-05-21 13:00:00.000,2013-05-21 15:00:00.000,120.000000000000000,4,21.300000000000000,4,110.000000000000000
260,2013-05-22 00:30:00.000,2013-05-22 05:00:00.000,270.000000000000000,210,28.100000000000000,210,80.000000000000000
261,2013-05-22 12:30:00.000,2013-05-22 16:25:00.000,235.000000000000000,64,18.000000000000000,4,120.000000000000000
262,2013-05-22 20:00:00.000,2013-05-23 00:00:00.000,240.000000000000000,6,33.300000000000000,6,110.000000000000000
263,2013-05-23 14:05:00.000,2013-05-23 17:50:00.000,225.000000000000000,56,12.700000000000000,31,63.600000000000000
264,2013-05-23 17:00:00.000,2013-05-24 06:50:00.000,830.000000000000000,31,43.900000000000000,66,84.000000000000000
265,2013-05-29 22:20:00.000,2013-05-30 02:20:00.000,240.000000000000000,34,32.000000000000000,65,110.000000000000000
266,2013-05-30 12:30:00.000,2013-05-30 14:55:00.000,145.000000000000000,7,25.100000000000000,40,106.800000000000000
267,2013-05-30 17:30:00.000,2013-05-30 20:30:00.000,180.000000000000000,61,22.400000000000000,61,61.200000000000000
268,2013-05-31 00:00:00.000,2013-05-31 04:30:00.000,270.000000000000000,47,28.200000000000000,47,109.200000000000000
269,2013-05-31 16:15:00.000,2013-05-31 19:10:00.000,175.000000000000000,4,24.500000000000000,4,78.000000000000000
270,2013-06-11 16:45:00.000,2013-06-11 19:00:00.000,135.000000000000000,57,16.800000000000000,61,72.000000000000000
271,2013-06-11 22:45:00.000,2013-06-12 05:30:00.000,405.000000000000000,8,22.600000000000000,29,60.000000000000000
272,2013-06-12 22:40:00.000,2013-06-13 05:30:00.000,410.000000000000000,30,22.100000000000000,6,39.600000000000000
273,2013-06-14 12:20:00.000,2013-06-14 14:45:00.000,145.000000000000000,50,18.800000000000000,50,79.800000000000000
274,2013-06-14 18:00:00.000,2013-06-14 21:00:00.000,180.000000000000000,72,31.000000000000000,72,220.000000000000000
275,2013-06-14 21:00:00.000,2013-06-15 00:30:00.000,210.000000000000000,2,10.700000000000000,2,25.000000000000000
276,2013-06-15 17:00:00.000,2013-06-15 18:30:00.000,90.000000000000000,2,13.000000000000000,2,72.000000000000000
277,2013-06-15 22:45:00.000,2013-06-16 03:30:00.000,285.000000000000000,30,22.900000000000000,66,60.000000000000000
278,2013-06-17 00:10:00.000,2013-06-17 03:10:00.000,180.000000000000000,69,16.000000000000000,55,66.000000000000000
279,2013-06-17 23:00:00.000,2013-06-18 04:20:00.000,320.000000000000000,19,56.600000000000000,36,102.000000000000000
280,2013-06-23 04:30:00.000,2013-06-23 06:40:00.000,130.000000000000000,205,20.100000000000000,205,30.000000000000000
281,2013-06-23 22:00:00.000,2013-06-24 03:10:00.000,310.000000000000000,207,21.000000000000000,5,30.000000000000000
282,2013-06-24 20:40:00.000,2013-06-25 04:30:00.000,470.000000000000000,1,29.700000000000000,205,48.000000000000000
283,2013-06-27 05:00:00.000,2013-06-27 07:10:00.000,130.000000000000000,205,53.300000000000000,64,88.800000000000000
284,2013-06-27 16:00:00.000,2013-06-27 18:30:00.000,150.000000000000000,21,20.800000000000000,35,73.200000000000000
285,2013-06-27 22:00:00.000,2013-06-28 06:00:00.000,480.000000000000000,207,63.500000000000000,40,96.000000000000000
286,2013-06-29 00:00:00.000,2013-06-29 02:40:00.000,160.000000000000000,47,16.500000000000000,66,57.600000000000000
287,2013-06-30 00:00:00.000,2013-06-30 05:30:00.000,330.000000000000000,62,87.600000000000000,62,120.000000000000000
288,2013-06-30 21:00:00.000,2013-07-01 01:30:00.000,270.000000000000000,62,47.500000000000000,7,80.000000000000000
289,2013-07-01 16:20:00.000,2013-07-01 19:10:00.000,170.000000000000000,204,18.000000000000000,7,69.600000000000000
290,2013-07-04 23:30:00.000,2013-07-05 01:30:00.000,120.000000000000000,30,22.900000000000000,30,72.000000000000000
291,2013-07-05 11:40:00.000,2013-07-05 13:00:00.000,80.000000000000000,34,19.600000000000000,34,85.200000000000000
292,2013-07-06 12:30:00.000,2013-07-06 23:59:00.000,689.000000000000000,210,7.600000000000000,210,60.000000000000000
293,2013-07-07 21:20:00.000,2013-07-08 04:00:00.000,400.000000000000000,69,31.500000000000000,4,120.000000000000000
294,2013-07-08 20:40:00.000,2013-07-08 22:10:00.000,90.000000000000000,5,14.700000000000000,205,90.000000000000000
295,2013-07-19 07:00:00.000,2013-07-19 08:50:00.000,110.000000000000000,31,16.800000000000000,31,35.000000000000000
296,2013-07-30 21:50:00.000,2013-07-31 00:40:00.000,170.000000000000000,30,13.700000000000000,30,21.500000000000000
297,2013-07-31 23:15:00.000,2013-08-01 02:00:00.000,165.000000000000000,82,11.900000000000000,82,80.000000000000000
298,2013-08-01 22:00:00.000,2013-08-02 03:20:00.000,320.000000000000000,82,51.500000000000000,82,120.000000000000000
299,2013-08-02 20:30:00.000,2013-08-03 03:10:00.000,400.000000000000000,1,15.500000000000000,52,33.000000000000000
300,2013-08-07 12:20:00.000,2013-08-07 15:00:00.000,160.000000000000000,84,14.700000000000000,84,102.000000000000000
301,2013-08-08 05:30:00.000,2013-08-08 10:10:00.000,280.000000000000000,54,46.200000000000000,17,91.200000000000000
302,2013-08-09 19:30:00.000,2013-08-10 00:00:00.000,270.000000000000000,30,26.900000000000000,30,85.200000000000000
303,2013-08-08 18:20:00.000,2013-08-09 02:25:00.000,485.000000000000000,50,56.100000000000000,38,96.000000000000000
304,2013-08-09 19:30:00.000,2013-08-10 01:40:00.000,370.000000000000000,30,26.900000000000000,30,85.200000000000000
305,2013-08-12 23:00:00.000,2013-08-13 10:00:00.000,660.000000000000000,34,69.800000000000000,34,100.000000000000000
306,2013-08-12 13:00:00.000,2013-08-12 16:30:00.000,210.000000000000000,63,20.600000000000000,63,72.000000000000000
308,2013-08-17 19:30:00.000,2013-08-18 00:30:00.000,300.000000000000000,58,23.600000000000000,16,60.000000000000000
309,2013-08-19 22:00:00.000,2013-08-20 04:00:00.000,360.000000000000000,11,30.700000000000000,74,132.000000000000000
310,2013-08-19 11:15:00.000,2013-08-19 15:00:00.000,225.000000000000000,64,37.800000000000000,64,60.000000000000000
312,2013-08-21 21:00:00.000,2013-08-22 03:00:00.000,360.000000000000000,75,14.700000000000000,10,14.400000000000000
313,2013-08-25 16:00:00.000,2013-08-26 01:50:00.000,590.000000000000000,204,34.300000000000000,4,43.200000000000000
314,2013-08-26 18:30:00.000,2013-08-27 00:10:00.000,340.000000000000000,30,24.600000000000000,30,57.600000000000000
315,2013-08-27 16:50:00.000,2013-08-27 17:45:00.000,55.000000000000000,58,11.400000000000000,58,90.000000000000000
316,2013-08-28 22:00:00.000,2013-08-29 02:00:00.000,240.000000000000000,37,7.100000000000000,30,12.000000000000000
317,2013-09-02 00:10:00.000,2013-09-02 04:15:00.000,245.000000000000000,204,28.200000000000000,1,60.000000000000000
318,2013-09-03 03:30:00.000,2013-09-03 07:30:00.000,240.000000000000000,29,74.400000000000000,1,96.000000000000000
319,2013-09-03 13:00:00.000,2013-09-03 19:30:00.000,390.000000000000000,64,28.700000000000000,64,140.000000000000000
320,2013-09-05 12:15:00.000,2013-09-06 00:00:00.000,705.000000000000000,4,107.400000000000000,4,510.000000000000000
321,2013-09-05 12:00:00.000,2013-09-06 08:00:00.000,1200.000000000000000,69,89.500000000000000,69,138.000000000000000
322,2013-09-06 12:10:00.000,2013-09-06 15:30:00.000,200.000000000000000,205,13.800000000000000,205,78.000000000000000
323,2013-09-06 20:00:00.000,2013-09-07 01:00:00.000,300.000000000000000,30,23.400000000000000,31,126.000000000000000
324,2013-09-08 21:30:00.000,2013-09-09 01:30:00.000,240.000000000000000,66,27.700000000000000,66,73.200000000000000
325,2013-09-09 05:00:00.000,2013-09-09 09:00:00.000,240.000000000000000,72,4.100000000000000,-9999,24.000000000000000
326,2013-09-10 02:00:00.000,2013-09-10 06:00:00.000,240.000000000000000,63,11.900000000000000,47,48.000000000000000
327,2013-09-10 12:00:00.000,2013-09-10 15:30:00.000,210.000000000000000,15,6.600000000000000,15,40.800000000000000
328,2013-09-11 00:30:00.000,2013-09-11 02:40:00.000,130.000000000000000,2,18.300000000000000,36,102.000000000000000
329,2013-09-12 00:30:00.000,2013-09-12 06:00:00.000,330.000000000000000,31,12.200000000000000,82,84.000000000000000
330,2013-09-12 14:30:00.000,2013-09-12 17:00:00.000,150.000000000000000,53,33.300000000000000,25,180.000000000000000
331,2013-09-12 17:20:00.000,2013-09-12 20:30:00.000,190.000000000000000,205,29.400000000000000,205,144.000000000000000
332,2013-09-13 11:00:00.000,2013-09-13 16:00:00.000,300.000000000000000,57,15.000000000000000,55,108.000000000000000
333,2013-09-14 10:30:00.000,2013-09-14 15:40:00.000,310.000000000000000,33,18.800000000000000,33,61.200000000000000
334,2013-09-16 23:00:00.000,2013-09-17 03:00:00.000,240.000000000000000,36,16.300000000000000,36,72.000000000000000
335,2013-09-17 15:45:00.000,2013-09-17 17:00:00.000,75.000000000000000,205,41.400000000000000,205,180.000000000000000
336,2013-09-19 00:30:00.000,2013-09-19 01:50:00.000,80.000000000000000,26,9.100000000000000,205,72.000000000000000
337,2013-09-25 17:00:00.000,2013-09-25 18:10:00.000,70.000000000000000,18,13.170000000000000,18,72.000000000000000
338,2013-09-26 13:00:00.000,2013-09-26 15:30:00.000,795.000000000000000,64,51.100000000000000,64,180.000000000000000
339,2013-09-27 12:40:00.000,2013-09-27 16:00:00.000,200.000000000000000,58,47.500000000000000,58,155.000000000000000
340,2013-09-27 18:00:00.000,2013-09-28 06:30:00.000,750.000000000000000,66,58.400000000000000,66,150.000000000000000
341,2013-09-29 13:00:00.000,2013-09-29 17:00:00.000,240.000000000000000,58,23.900000000000000,58,60.000000000000000
342,2013-09-29 23:30:00.000,2013-09-30 04:30:00.000,300.000000000000000,18,29.700000000000000,47,78.000000000000000
344,2013-10-01 03:00:00.000,2013-10-01 06:00:00.000,180.000000000000000,211,14.500000000000000,6,48.000000000000000
345,2013-10-02 16:10:00.000,2013-10-02 18:25:00.000,135.000000000000000,3,39.600000000000000,3,73.200000000000000
346,2013-10-02 19:00:00.000,2013-10-02 21:15:00.000,135.000000000000000,37,13.500000000000000,10,98.400000000000000
347,2013-10-03 22:00:00.000,2013-10-04 03:20:00.000,320.000000000000000,75,35.300000000000000,75,50.000000000000000
348,2013-10-04 17:30:00.000,2013-10-04 20:50:00.000,200.000000000000000,18,28.700000000000000,2,118.800000000000000
349,2013-10-07 21:15:00.000,2013-10-08 03:30:00.000,375.000000000000000,66,13.500000000000000,204,120.000000000000000
350,2013-10-10 21:00:00.000,2013-10-11 06:30:00.000,570.000000000000000,53,52.600000000000000,34,150.000000000000000
351,2013-10-12 12:40:00.000,2013-10-12 16:35:00.000,235.000000000000000,82,35.000000000000000,44,91.200000000000000
352,2014-01-07 16:30:00.000,2014-01-07 21:10:00.000,240.000000000000000,52,37.100000000000000,205,90.000000000000000
353,2013-10-14 00:00:00.000,2013-10-14 10:00:00.000,600.000000000000000,17,49.500000000000000,17,72.000000000000000
354,2013-10-14 12:30:00.000,2013-10-14 16:00:00.000,210.000000000000000,5,10.700000000000000,5,60.000000000000000
356,2013-10-18 15:00:00.000,2013-10-18 18:00:00.000,180.000000000000000,76,30.700000000000000,7,100.000000000000000
357,2013-10-21 13:30:00.000,2013-10-22 03:00:00.000,810.000000000000000,7,24.400000000000000,-9999,48.000000000000000
358,2013-10-23 15:00:00.000,2013-10-23 18:30:00.000,210.000000000000000,36,36.600000000000000,52,116.400000000000000
359,2013-10-29 14:00:00.000,2013-10-29 16:30:00.000,150.000000000000000,59,44.200000000000000,26,132.000000000000000
360,2013-10-30 12:15:00.000,2013-10-30 15:00:00.000,165.000000000000000,75,17.300000000000000,53,45.600000000000000
361,2013-10-30 22:00:00.000,2013-10-31 03:00:00.000,300.000000000000000,69,25.000000000000000,69,108.000000000000000
362,2013-11-01 15:20:00.000,2013-11-01 20:30:00.000,310.000000000000000,10,36.300000000000000,10,75.600000000000000
363,2013-11-03 18:00:00.000,2013-11-04 04:30:00.000,630.000000000000000,8,122.400000000000000,8,120.000000000000000
364,2013-11-04 15:00:00.000,2013-11-05 07:30:00.000,990.000000000000000,71,57.700000000000000,46,67.200000000000000
365,2013-11-05 17:05:00.000,2013-11-05 20:00:00.000,175.000000000000000,56,26.700000000000000,41,67.200000000000000
366,2013-11-06 17:30:00.000,2013-11-07 01:00:00.000,450.000000000000000,3,41.400000000000000,41,85.200000000000000
367,2013-11-07 18:30:00.000,2013-11-07 22:30:00.000,240.000000000000000,49,24.900000000000000,49,73.200000000000000
368,2013-11-08 14:05:00.000,2013-11-08 16:00:00.000,115.000000000000000,69,25.800000000000000,69,114.000000000000000
369,2013-11-09 15:00:00.000,2013-11-09 17:00:00.000,120.000000000000000,210,23.400000000000000,41,50.000000000000000
370,2013-11-10 11:10:00.000,2013-11-10 14:00:00.000,170.000000000000000,42,17.800000000000000,42,72.000000000000000
371,2013-11-12 19:00:00.000,2013-11-12 23:10:00.000,250.000000000000000,43,43.200000000000000,43,180.000000000000000
372,2013-11-14 22:00:00.000,2013-11-15 03:30:00.000,330.000000000000000,206,31.700000000000000,206,78.000000000000000
373,2013-11-17 15:00:00.000,2013-11-17 21:00:00.000,360.000000000000000,8,42.900000000000000,35,55.200000000000000
374,2013-11-18 15:00:00.000,2013-11-18 17:20:00.000,140.000000000000000,5,26.500000000000000,5,120.000000000000000
375,2013-11-18 20:30:00.000,2013-11-19 01:30:00.000,300.000000000000000,4,45.200000000000000,52,72.000000000000000
376,2013-11-19 20:30:00.000,2013-11-20 06:00:00.000,570.000000000000000,49,56.600000000000000,88,97.000000000000000
377,2013-11-20 06:00:00.000,2013-11-20 10:30:00.000,270.000000000000000,50,20.300000000000000,50,33.600000000000000
378,2013-11-20 13:30:00.000,2013-11-20 19:00:00.000,330.000000000000000,207,21.000000000000000,5,88.800000000000000
379,2013-11-22 14:10:00.000,2013-11-22 15:55:00.000,105.000000000000000,52,31.700000000000000,4,109.200000000000000
380,2013-11-23 12:15:00.000,2013-11-23 14:30:00.000,135.000000000000000,205,49.400000000000000,26,100.800000000000000
381,2013-11-24 13:00:00.000,2013-11-24 21:00:00.000,480.000000000000000,72,34.000000000000000,72,90.000000000000000
382,2013-11-25 16:15:00.000,2013-11-25 21:30:00.000,315.000000000000000,5,34.800000000000000,5,108.000000000000000
383,2013-11-25 21:30:00.000,2013-11-26 04:00:00.000,390.000000000000000,65,57.900000000000000,34,82.400000000000000
384,2013-11-26 15:00:00.000,2013-11-26 19:00:00.000,240.000000000000000,48,27.200000000000000,61,120.000000000000000
385,2013-11-27 17:00:00.000,2013-11-27 20:40:00.000,220.000000000000000,38,29.200000000000000,42,39.600000000000000
386,2013-11-29 14:15:00.000,2013-11-29 18:30:00.000,255.000000000000000,42,45.200000000000000,83,132.000000000000000
387,2013-11-29 20:30:00.000,2013-11-30 00:00:00.000,210.000000000000000,11,16.000000000000000,29,21.500000000000000
388,2013-11-30 03:00:00.000,2013-11-30 12:50:00.000,590.000000000000000,16,26.200000000000000,16,39.600000000000000
389,2013-11-30 14:20:00.000,2013-11-30 18:00:00.000,220.000000000000000,10,28.200000000000000,10,69.600000000000000
390,2013-12-01 15:00:00.000,2013-12-01 19:30:00.000,270.000000000000000,89,112.600000000000000,54,180.000000000000000
391,2013-12-02 18:00:00.000,2013-12-03 01:00:00.000,420.000000000000000,30,22.600000000000000,30,120.000000000000000
392,2013-12-02 13:00:00.000,2013-12-02 18:00:00.000,300.000000000000000,30,35.800000000000000,30,82.800000000000000
393,2013-12-03 11:30:00.000,2013-12-03 17:30:00.000,360.000000000000000,4,25.100000000000000,10,21.600000000000000
